row_index,sequence_id,label,group_id,fold_id,split_policy,group_size,grouping_method
1425,legacy_bbb_001426,0,combined_similarity_01425,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1426,legacy_bbb_001427,0,combined_similarity_01426,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1427,legacy_bbb_001428,0,combined_similarity_01427,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1428,legacy_bbb_001429,0,combined_similarity_01428,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1429,legacy_bbb_001430,0,combined_similarity_01429,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1430,legacy_bbb_001431,0,combined_similarity_01430,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1431,legacy_bbb_001432,0,combined_similarity_01431,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1432,legacy_bbb_001433,0,combined_similarity_01432,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1433,legacy_bbb_001434,0,combined_similarity_01433,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1434,legacy_bbb_001435,0,combined_similarity_01434,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1435,legacy_bbb_001436,0,combined_similarity_01435,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1436,legacy_bbb_001437,0,combined_similarity_01436,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1437,legacy_bbb_001438,0,combined_similarity_01437,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1438,legacy_bbb_001439,0,combined_similarity_01438,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1439,legacy_bbb_001440,0,combined_similarity_01439,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1440,legacy_bbb_001441,0,combined_similarity_01440,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1441,legacy_bbb_001442,0,combined_similarity_01441,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1442,legacy_bbb_001443,0,combined_similarity_01442,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1443,legacy_bbb_001444,0,combined_similarity_01443,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1444,legacy_bbb_001445,0,combined_similarity_01444,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1445,legacy_bbb_001446,0,combined_similarity_01445,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1446,legacy_bbb_001447,0,combined_similarity_01446,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1447,legacy_bbb_001448,0,combined_similarity_01447,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1448,legacy_bbb_001449,0,combined_similarity_01448,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1449,legacy_bbb_001450,0,combined_similarity_01449,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1450,legacy_bbb_001451,0,combined_similarity_01450,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1451,legacy_bbb_001452,0,combined_similarity_01451,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1452,legacy_bbb_001453,0,combined_similarity_01452,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1453,legacy_bbb_001454,0,combined_similarity_01453,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1454,legacy_bbb_001455,0,combined_similarity_01454,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1455,legacy_bbb_001456,0,combined_similarity_01455,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1456,legacy_bbb_001457,0,combined_similarity_01456,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1457,legacy_bbb_001458,0,combined_similarity_01457,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1458,legacy_bbb_001459,0,combined_similarity_01458,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1459,legacy_bbb_001460,0,combined_similarity_01459,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1460,legacy_bbb_001461,0,combined_similarity_01460,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1461,legacy_bbb_001462,0,combined_similarity_01461,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1462,legacy_bbb_001463,0,combined_similarity_01462,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1463,legacy_bbb_001464,0,combined_similarity_01463,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1464,legacy_bbb_001465,0,combined_similarity_01464,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1465,legacy_bbb_001466,0,combined_similarity_01465,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1466,legacy_bbb_001467,0,combined_similarity_01466,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1467,legacy_bbb_001468,0,combined_similarity_01467,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1468,legacy_bbb_001469,0,combined_similarity_01468,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1469,legacy_bbb_001470,0,combined_similarity_01469,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1470,legacy_bbb_001471,0,combined_similarity_01470,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1471,legacy_bbb_001472,0,combined_similarity_01471,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1472,legacy_bbb_001473,0,combined_similarity_01472,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1473,legacy_bbb_001474,0,combined_similarity_01473,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1474,legacy_bbb_001475,0,combined_similarity_01474,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1475,legacy_bbb_001476,0,combined_similarity_01475,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1476,legacy_bbb_001477,0,combined_similarity_01476,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1477,legacy_bbb_001478,0,combined_similarity_01477,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1478,legacy_bbb_001479,0,combined_similarity_01478,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1479,legacy_bbb_001480,0,combined_similarity_01479,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1480,legacy_bbb_001481,0,combined_similarity_01480,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1481,legacy_bbb_001482,0,combined_similarity_01481,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1482,legacy_bbb_001483,0,combined_similarity_01482,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1483,legacy_bbb_001484,0,combined_similarity_01483,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1484,legacy_bbb_001485,0,combined_similarity_01484,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1485,legacy_bbb_001486,0,combined_similarity_01485,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1486,legacy_bbb_001487,0,combined_similarity_01486,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1487,legacy_bbb_001488,0,combined_similarity_01487,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1488,legacy_bbb_001489,0,combined_similarity_01488,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1489,legacy_bbb_001490,0,combined_similarity_01489,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1490,legacy_bbb_001491,0,combined_similarity_01490,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1491,legacy_bbb_001492,0,combined_similarity_01491,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1492,legacy_bbb_001493,0,combined_similarity_01492,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1493,legacy_bbb_001494,0,combined_similarity_01493,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1494,legacy_bbb_001495,0,combined_similarity_01494,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1495,legacy_bbb_001496,0,combined_similarity_01495,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1496,legacy_bbb_001497,0,combined_similarity_01496,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1497,legacy_bbb_001498,0,combined_similarity_01497,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1498,legacy_bbb_001499,0,combined_similarity_01498,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1499,legacy_bbb_001500,0,combined_similarity_01499,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1500,legacy_bbb_001501,0,combined_similarity_01500,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1501,legacy_bbb_001502,0,combined_similarity_01501,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1502,legacy_bbb_001503,0,combined_similarity_01502,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1503,legacy_bbb_001504,0,combined_similarity_01503,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1504,legacy_bbb_001505,0,combined_similarity_01504,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1505,legacy_bbb_001506,0,combined_similarity_01505,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1506,legacy_bbb_001507,0,combined_similarity_01506,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1507,legacy_bbb_001508,0,combined_similarity_01507,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1508,legacy_bbb_001509,0,combined_similarity_01508,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1509,legacy_bbb_001510,0,combined_similarity_01509,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1510,legacy_bbb_001511,0,combined_similarity_01510,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1511,legacy_bbb_001512,0,combined_similarity_01511,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1512,legacy_bbb_001513,0,combined_similarity_01512,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1513,legacy_bbb_001514,0,combined_similarity_01513,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1514,legacy_bbb_001515,0,combined_similarity_01514,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1515,legacy_bbb_001516,0,combined_similarity_01515,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1516,legacy_bbb_001517,0,combined_similarity_01516,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1517,legacy_bbb_001518,0,combined_similarity_01517,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1518,legacy_bbb_001519,0,combined_similarity_01518,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1519,legacy_bbb_001520,0,combined_similarity_01519,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1520,legacy_bbb_001521,0,combined_similarity_01520,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1521,legacy_bbb_001522,0,combined_similarity_01521,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1522,legacy_bbb_001523,0,combined_similarity_01522,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1523,legacy_bbb_001524,0,combined_similarity_01523,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1524,legacy_bbb_001525,0,combined_similarity_01524,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1525,legacy_bbb_001526,0,combined_similarity_01525,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1526,legacy_bbb_001527,0,combined_similarity_01526,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1527,legacy_bbb_001528,0,combined_similarity_01527,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1528,legacy_bbb_001529,0,combined_similarity_01528,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1529,legacy_bbb_001530,0,combined_similarity_01529,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1530,legacy_bbb_001531,0,combined_similarity_01530,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1531,legacy_bbb_001532,0,combined_similarity_01531,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1532,legacy_bbb_001533,0,combined_similarity_01532,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1533,legacy_bbb_001534,0,combined_similarity_01533,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1534,legacy_bbb_001535,0,combined_similarity_01534,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1535,legacy_bbb_001536,0,combined_similarity_01535,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1536,legacy_bbb_001537,0,combined_similarity_01536,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1537,legacy_bbb_001538,0,combined_similarity_01537,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1538,legacy_bbb_001539,0,combined_similarity_01538,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1539,legacy_bbb_001540,0,combined_similarity_01539,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1540,legacy_bbb_001541,0,combined_similarity_01540,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1541,legacy_bbb_001542,0,combined_similarity_01541,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1542,legacy_bbb_001543,0,combined_similarity_01542,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1543,legacy_bbb_001544,0,combined_similarity_01543,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1544,legacy_bbb_001545,0,combined_similarity_01544,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1545,legacy_bbb_001546,0,combined_similarity_01545,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1546,legacy_bbb_001547,0,combined_similarity_01546,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1547,legacy_bbb_001548,0,combined_similarity_01547,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1548,legacy_bbb_001549,0,combined_similarity_01548,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1549,legacy_bbb_001550,0,combined_similarity_01549,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1550,legacy_bbb_001551,0,combined_similarity_01550,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1551,legacy_bbb_001552,0,combined_similarity_01551,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1552,legacy_bbb_001553,0,combined_similarity_01552,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1553,legacy_bbb_001554,0,combined_similarity_01553,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1554,legacy_bbb_001555,0,combined_similarity_01554,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1555,legacy_bbb_001556,0,combined_similarity_01555,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1556,legacy_bbb_001557,0,combined_similarity_01556,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1557,legacy_bbb_001558,0,combined_similarity_01557,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1558,legacy_bbb_001559,0,combined_similarity_01558,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1559,legacy_bbb_001560,0,combined_similarity_01559,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1560,legacy_bbb_001561,0,combined_similarity_01560,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1561,legacy_bbb_001562,0,combined_similarity_01561,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
1562,legacy_bbb_001563,0,combined_similarity_01562,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
